STG_Certification: Certification ID|Certification Edition Year|Published|ATCB Certification ID|Practice Setting|Product Classification|Product|Vendor|Additional Software|Version|Certification Date|170.302(a) Drug-drug, drug-allergy|170.302(b) Drug formulary checks|170.302(c) Maintain up-to-date prob|170.302(d) Maintain active med list|170.302(e) Maintain active allergy list|170.302(f) Record and Chart Vital Signs|170.302(f)(1) Record and Chart Vital|170.302(f)(2) Calculate BMI|170.302(f)(3) Plot and display growth|170.302(g) Smoking status|170.302(h) Incorporate lab test results|170.302(i) Generate patient lists|170.302(j) Medication Reconciliation|170.302(k) Submission to immun|170.302(l) Public Health Surveillance|170.302(m) Patient Specific Education|170.302(n) Automated measure calc|170.302(o) Access Control|170.302(p) Emergency Access|170.302(q) Automatic log-off|170.302(r) Audit Log|170.302(s) Integrity|170.302(t) Authentication|170.302(u) General Encryption|170.302(v) Encryption when exchanging|170.302(w) Accounting of disclosures|170.304(a) Computerized provider OE|170.304(b) Electronic Prescribing|170.304(c) Record Demographics|170.304(d) Patient Reminders|170.304(e) Clinical Decision Support|170.304(f) Electronic Copy of Health|170.304(g) Timely Access|170.304(h) Clinical Summaries|170.304(i) Exchange Clinical Info|170.304(j) Calculate and Submit Clinical|170.306(a) Computerized Provider OE|170.306(b) Record Demographics|170.306(c) Clinical Decision Support|170.306(d) Electronic copy of Health Inf|170.306(d)(1) Electronic copy of health|170.306(d)(2) E-copy of health info|170.306(e) Electronic copy of discharge|170.306(f) Exchange Clinical Info|170.306(g) Reportable Lab Results|170.306(h) Advance Directives|170.306(i) Calculate and Submit Clinical|NQF 0001(A) Asthma Assessment|NQF 0002(A) Pharyngitis Testing|NQF 0004(A) Alcohol and Other Drug Depe|NQF 0012(A) Prenatal Care: HIV|NQF 0013(A) Hypertension: Blood Pressure|NQF 0014(A) Prenatal Care: Immune Globul|NQF 0018(A) Controlling High Blood Pres|NQF 0024(A) Weight Assessment for Child|NQF 0027(A) Smoking and Tobacco Use|NQF 0028(A) Preventive Care & Screening|NQF 0031(A) Breast Cancer Screening|NQF 0032(A) Cervical Cancer Screening|NQF 0033(A) Chlamydia Screening for Wome|NQF 0034(A) Colorectal Cancer Screening|NQF 0036(A) Use of Medication for Asthma|NQF 0038(A) Child Immunization Status|NQF 0041(A) Preventive Care & Screening|NQF 0043(A) Pneomonia Vaccination Status|NQF 0047(A) Asthma Pharmacologic Therapy|NQF 0052(A) Low Back Pain: Imaging|NQF 0055(A) Diabetes: Eye Exam|NQF 0056(A) Diabetes: Foot Exam|NQF 0059(A) Diabetes: Hemoglobin A1c|NQF 0061(A) Diabetes: BP Management|NQF 0062(A) Diabates: Urine Screening|NQF 0064(A) Diabetes: LDL|NQF 0067(A) Coronary Artery Disease|NQF 0068(A) Vascular Disease: Aspirin|NQF 0070(A) CAD: Beta-Blocker Therapy|NQF 0073(A) Vascular Disease: BP Mgmt|NQF 0074(A) Coronary Artery Disease|NQF 0075(A) Vascular Disease: LDL|NQF 0081(A) Heart Failure: ACE Inhibitor|NQF 0083(A) Heart Failure: LVSD Therapy|NQF 0084(A) Heart Failure: Warfarin|NQF 0086(A) Primary Open Angle Glaucoma|NQF 0088(A) Diabetic Retinopathy: Docs|NQF 0089(A) Diabetic Retinopathy: Com|NQF 0105(A) Anti-depressant Med Mgmt|NQF 0371(I) VTE: Prophylaxis|NQF 0372(I) VTE: Intensive Care Unit|NQF 0373(I) VTE: Anticoagulation Overlap|NQF 0374(I) VTE: Platelet Monitoring|NQF 0375(I) VTE: Discharge Instructions|NQF 0376(I) VTE: Incidence of Preventabl|NQF 0385(A) Oncology Colon Cancer|NQF 0387(A) Oncology Brest Cancer|NQF 0389(A) Prostate Cancer: Bone Scan|NQF 0421(A) Adult Weight Screening|NQF 0435(I) Stroke: Discharge|NQF 0436(I) Stroke: Anticoagulation|NQF 0437(I) Stroke: Thrombolytic|NQF 0438(I) Stroke: Ischemic/Hemorrhagic|NQF 0439(I) Stroke: Discharge on Statins|NQF 0440(I) Stroke: Stroke Education|NQF 0441(I) Stroke: Rehabilitation|NQF 0495(I) ED: Median Time|NQF 0497(I) ED: Admission Decision|NQF 0575(A) Diabetes: Hemoglobin A1c|170.314(a)(1) Computerized provider OE|170.314(a)(2) Drug-drug, drug-allergy|170.314(a)(3) Demographics|170.314(a)(4) Vital signs, body mass ind|170.314(a)(5) Problem List|170.314(a)(6) Medication List|170.314(a)(7) Medication Allergy List|170.314(a)(8) Clinical Decision Support|170.314(a)(9) Electronic Notes|170.314(a)(10) Drug-Formulary Checks|170.314(a)(11) Smoking Status|170.314(a)(12) Image Results|170.314(a)(13) Family Health History|170.314(a)(14) Patient List Creation|170.314(a)(15) Patient-Specific Educatio|170.314(a)(16) Electronic Medication Adm|170.314(a)(17) Advance Directives|170.314(b)(1) Transitions of Care - rece|170.314(b)(2) Transitions of Care - crea|170.314(b)(3) Electronic Prescribing|170.314(b)(4) Clinical Information Recon|170.314(b)(5) Incorporate Laboratory Tes|170.314(b)(6) Transmission of Electronic|170.314(b)(7) Data Portability|170.314(c)(1) Clinical Quality Measures|170.314(c)(2) Clinical Quality Measures|170.314(c)(3) Clinical Quality Measures|170.314(d)(1) Authentication, access con|170.314(d)(2) Auditable Events and Tampe|170.314(d)(3) Audit Report(s)|170.314(d)(4) Amendments|170.314(d)(5) Automatic log-off|170.314(d)(6) Emergency access|170.314(d)(7) End-User Device Encryption|170.314(d)(8) Integrity|170.314(d)(9) Accounting of Disclosures|170.314(e)(1) View, Download, and Transm|170.314(e)(2) Clinical Summary|170.314(e)(3) Secure Messaging|170.314(f)(1) Immunization Information|170.314(f)(2) Transmission to Immunizati|170.314(f)(3) Transmission to Public Hea|170.314(f)(4) Transmission of Reportable|170.314(f)(5) Cancer Case Information|170.314(f)(6) Transmission to Cancer Reg|170.314(g)(1) Automated Numerator Record|170.314(g)(2) Automated Measure Calculat|170.314(g)(3) Safety-Enhanced Design|170.314(g)(4) Quality Management System|CMS100 AMI?2?Aspirin Prescribed at Dis|CMS102 Stroke?10 Ischemic or hemorrhag|CMS104 Stroke?2 Ischemic stroke – Dis|CMS105 Stroke?6 Ischemic stroke – Disc|CMS107 Stroke?8 Ischemic or hemorrhagi|CMS108 Venous Thromboembolism (VTE)?1|CMS109 VTE?4 VTE Patients Receiving Un|CMS110 VTE?5 VTE discharge instruction|CMS111 ED?2 Emergency Department Throu|CMS113 PC?01 Elective Delivery Prior t|CMS114 VTE?6 Incidence of potentially|CMS117 Childhood Immunization Status|CMS122 Diabetes: Hemoglobin A1c Poor|CMS123 Diabetes: Foot Exam|CMS124 Cervical Cancer Screening|CMS125 Breast Cancer Screening|CMS126 Use of Appropriate Medications|CMS127 Pneumonia Vaccination Status fo|CMS128 Anti?depressant Medication Mana|CMS129 Prostate Cancer: Avoidance of|CMS130 Colorectal Cancer Screening|CMS131 Diabetes: Eye Exam|CMS132 Cataracts: Complications withi|CMS133 Cataracts: 20/40 or Better Vis|CMS134 Diabetes: Urine Protein Screen|CMS135 Heart Failure (HF): Angiotensi|CMS136 ADHD: Follow?Up Care for Child|CMS137 Initiation and Engagement of Al|CMS138 Preventive Care and Screening:|CMS139 Screening for Future Fall Risk|CMS140 Breast Cancer: Hormonal Therapy|CMS141 Colon Cancer: Chemotherapy for|CMS142 Diabetic Retinopathy: Communic|CMS143 Primary Open Angle Glaucoma (PO|CMS144 Heart Failure (HF): Beta?Block|CMS145 Coronary Artery Disease (CAD):|CMS146 Appropriate Testing for Childre|CMS147 Preventative Care and Screening|CMS148 Hemoglobin A1c Test for Pediatr|CMS149 Dementia: Cognitive Assessment|CMS153 Chlamydia Screening for Women|CMS154 Appropriate Treatment for Child|CMS155 Weight Assessment and Counselin|CMS156 Use of High?Risk Medications in|CMS157 Oncology: Medical and Radiatio|CMS158 Pregnant women that had HBsAg t|CMS159 Depression Remission at Twelve|CMS160 Depression Utilization of the P|CMS161 Major Depressive Disorder (MDD)|CMS163 Diabetes: Low Density Lipoprot|CMS164 Ischemic Vascular Disease (IVD)|CMS165 Controlling High Blood Pressure|CMS166 Use of Imaging Studies for Low|CMS167 Diabetic Retinopathy: Document|CMS169 Bipolar Disorder and Major Depr|CMS171 SCIP?INF?1 Prophylactic Antibio|CMS172 SCIP?INF?2?Prophylactic Antibio|CMS177 Child and Adolescent Major Depr|CMS178 SCIP?INF?9? Urinary catheter re|CMS179 ADE Prevention and Monitoring:|CMS182 Ischemic Vascular Disease (IVD)|CMS185 Healthy Term Newborn|CMS188 PN?6? Initial Antibiotic Select|CMS190 VTE?2 Intensive Care Unit (ICU)|CMS22 Preventive Care and Screening:|CMS26V1 Home Management Plan of Care (H|CMS2 Preventive Care and Screening: S|CMS30 AMI?10 Statin Prescribed at Disc|CMS31 EHDI?1a ? Hearing screening prio|CMS32 ED?3?Median time from ED arrival|CMS50 Closing the referral loop: rece|CMS52 HIV/AIDS: Pneumocystis jiroveci|CMS53 AMI?8a? Primary PCI Received Wit|CMS55 Emergency Department (ED)?1 Emer|CMS56 Functional status assessment for|CMS60 AMI?7a? Fibrinolytic Therapy Rec|CMS61 Preventive Care and Screening:|CMS62 HIV/AIDS: Medical Visit|CMS64 Preventive Care and Screening:|CMS65 Hypertension: Improvement in bl|CMS66 Functional status assessment for|CMS68 Documentation of Current Medicat|CMS69 Preventive Care and Screening: B|CMS71 Stroke?3 Ischemic stroke – Antic|CMS72 Stroke?5 Ischemic stroke – Antit|CMS73 VTE?3 VTE Patients with Anticoag|CMS74 Primary Caries Prevention Interv|CMS75 Children who have dental decay o|CMS77 HIV/AIDS: RNA control for Patie|CMS82 Maternal depression screening|CMS90 Functional status assessment for|CMS91 Stroke?4 Ischemic stroke – Throm|CMS9V1 Exclusive Breast Milk Feeding|Certifying ATCB
CHP-008727|2011|1|120024R00|Ambulatory|Complete EHR|MDVita|HEALTH CARE 2000, INC.|DrFirst, Microsoft SQL Server 2008 R2, Windows 2008 Remote Desktop Services, Microsoft Active Directory, Medi-Span, Microsoft Net 4.0 framework, HC2000 Triad Portal, Microsoft HealthVault, popHealth|14.0.0|5/30/2012|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-008728|2011|1|120023R00|Inpatient|Modular EHR|EntryPoint|PatientOrderSets.com|Microsoft Active Directory, SSL, iNTERFACEWARE Iguana|2|5/30/2012|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-008729|2011|1|120020R00|Ambulatory|Modular EHR|XH Software ED Tracking and Hospital System|XH Software|Oracle, ASPENCRYPT, Microsoft SSL/HTTPS service in Internet Information Services (IIS)|2.0|5/29/2012|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-008786|2011|1|120025R00|Ambulatory|Complete EHR|Avairis Complete EMR|Avairis, Inc.|OpenSSL, Postgresql, Dosespot, Apache|3.0|6/13/2012|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|1|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-008795|2011|1|110046R00|Ambulatory|Modular EHR|Wayne Medical System|Westchester Digestive Disease Group, LLP|Alpha Five, MySQL, Microsoft Excel, AXCrypt|7|9/9/2011|0|0|1|1|1|1|1|1|1|1|0|1|0|0|1|1|0|1|1|1|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-008992|2011|1|110019R01|Ambulatory|Complete EHR|EproMedical|Eprosystem Inc.|Microsoft SQL Srver, DIT Technolog, SureScripts|2.7.0|7/3/2012|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-008993|2011|1|120017R02|Inpatient|Modular EHR|Orion Health Clinical Portal|Orion Health|MedlinePlus Connect, Emdeon Clinician 7.6, Orion Health Rhapsody 4.1 or Rhapsody Connect 4.1, Orion Health HIE 1.2, Orion Health EMR Lite, Orion Health Patient Portal 2.1|7.3|7/3/2012|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|0|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-008994|2011|1|120016R02|Ambulatory|Complete EHR|Orion Health Clinical Portal|Orion Health|MedlinePlus Connect, Emdeon Clinician 7.6, Orion Health Rhapsody 4.1 or Rhapsody Connect 4.1, Orion Health HIE 1.2, Orion Health EMR Lite, Orion Health Patient Portal 2.1|7.3|7/3/2012|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-008995|2011|1|120017R01|Inpatient|Modular EHR|Orion Health Clinical Portal|Orion Health|MedlinePlus Connect, Emdeon Clinician 7.6, Orion Health Rhapsody 4.1 or Rhapsody Connect 4.1, Orion Health HIE 1.2, Orion Health EMR Lite, Orion Health Patient Portal 2.1|7.2|7/3/2012|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|0|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-008996|2011|1|120016R01|Ambulatory|Complete EHR|Orion Health Clinical Portal|Orion Health|MedlinePlus Connect, Emdeon Clinician 7.6, Orion Health Rhapsody 4.1 or Rhapsody Connect 4.1, Orion Health HIE 1.2, Orion Health EMR Lite, Orion Health Patient Portal 2.1|7.2|7/3/2012|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-008997|2011|1|120027R00|Ambulatory|Modular EHR|Pinpoint MD|Pinpoint MD|WinHasher|1.8|7/5/2012|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-009200|2011|1|120028R00|Ambulatory|Modular EHR|Alpha ImageWorks|Alpha Systems|ASP Encrypt, wodSFTP, SFTP|2.4|7/31/2012|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-009201|2011|1|120029R00|Inpatient|Modular EHR|Alpha ImageWorks|Alpha Systems|ASP Encrypt, wodSFTP, SFTP|2.4|7/31/2012|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-009202|2011|1|110018R00|Ambulatory|Complete EHR|easyEMR|AmisHealth LLC|Microsoft SQL Server, Surescripts|5.3.0|7/31/2012|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-009203|2011|1|120031R00|Ambulatory|Modular EHR|OBERD|Universal Research Solutions, LLC|MYSQL, CISCO VPN, Apache, OpenSSL, Lib Mcrypt, Mirth Connect|1.2.0|7/31/2012|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-009212|2011|1|110040R00|Ambulatory|Complete EHR|CSC SkyCharts|Computer Systems Consultants, Inc.|Apache Server with Open SSL support, MySQL Database Server, PHP version 5 with php5_mcrypt installed, NewCrop, LabCorp Laboratory Exchange, Medline, eMedicine, WebMD|4.1|12/31/1899|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|0|1|1|1|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-009213|2011|1|120030R00|Inpatient|Modular EHR|XH Software ED Tracking and Hospital System|XH Software|Oracle, ASPENCRYPT, Microsoft SSL/HTTPS service in Internet Information Services (IIS)|2.0 i|8/3/2012|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|1|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-009224|2011|1|120032R00|Ambulatory|Complete EHR|interWORKS Meaningful Use Module for Ambulatory|Avreo, Inc|MedlinePlus Connect|7|8/14/2012|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|1|1|1|0|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
CHP-009245|2011|0|110077R02|Inpatient|Modular EHR|Rhapsody Connect|Orion Health|Microsoft Excel|5.2|8/16/2012|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||ICSA Labs
